customer_id,business_line,region,competition_index,tenure_months,contract_type,payment_method,tech_type,n_products,has_mobile,has_broadband,has_iptv,has_pbx,days_to_contract_end
RT-001068,broadband,Urals,0.347,5,monthly,auto,xdsl,2,False,True,False,False,30
RT-001069,mobile,Southern,0.628,16,annual,card,n/a,2,True,False,False,False,250
RT-001070,mobile,Far-East,0.589,29,monthly,auto,n/a,1,True,False,False,False,30
RT-001071,iptv,Volga,0.117,25,monthly,auto,n/a,2,False,True,True,False,30
RT-001072,broadband,Moscow,0.713,10,annual,invoice,fiber,3,True,True,True,False,65
RT-001073,mobile,Saint-Petersburg,0.598,38,monthly,auto,n/a,2,True,True,False,False,30
RT-001074,fixed_voice,Central,0.897,17,annual,card,fiber,2,False,True,False,False,220
RT-001075,iptv,Far-East,0.42,36,monthly,invoice,n/a,2,False,True,True,False,30
RT-001076,mobile,Moscow,0.655,32,monthly,auto,n/a,1,True,False,False,False,30
RT-001077,mobile,Far-East,0.84,50,annual,auto,n/a,2,True,True,False,False,325
RT-001078,mobile,Southern,0.362,66,monthly,auto,n/a,4,True,True,False,False,30
RT-001079,broadband,Southern,0.762,22,two_year,invoice,xdsl,4,True,True,True,False,70
RT-001080,mobile,North-Caucasus,0.675,37,two_year,auto,n/a,2,True,False,False,False,350
RT-001081,mobile,Siberia,0.546,51,monthly,card,n/a,4,True,True,False,True,30
RT-001082,iptv,Urals,0.594,20,monthly,auto,n/a,2,False,True,True,False,30
RT-001083,fixed_voice,Far-East,0.58,49,monthly,card,fiber,1,False,False,False,False,30
RT-001084,iptv,Volga,0.283,37,annual,auto,n/a,1,False,False,True,False,350
RT-001085,fixed_voice,North-Caucasus,0.346,38,monthly,invoice,xdsl,1,False,False,False,False,30
RT-001086,broadband,Siberia,0.642,10,two_year,card,fiber,3,True,True,True,False,430
RT-001087,broadband,North-Caucasus,0.461,30,monthly,auto,fiber,2,False,True,False,False,30
RT-001088,broadband,Southern,0.138,5,annual,card,fiber,3,False,True,False,False,215
RT-001089,mobile,Urals,0.36,35,annual,auto,n/a,2,True,False,False,False,45
RT-001090,mobile,Volga,0.19,59,two_year,card,n/a,2,True,False,False,False,420
RT-001091,mobile,North-Caucasus,0.627,11,monthly,card,n/a,4,True,True,False,False,30
RT-001092,broadband,Urals,0.081,17,two_year,invoice,fiber,2,False,True,False,False,220
RT-001093,mobile,Saint-Petersburg,0.307,24,monthly,card,n/a,4,True,True,True,False,30
RT-001094,mobile,Southern,0.781,20,monthly,auto,n/a,3,True,False,True,False,30
RT-001095,broadband,Saint-Petersburg,0.527,26,annual,card,xdsl,3,True,True,True,False,315
RT-001096,mobile,Urals,0.8,23,annual,card,n/a,3,True,False,False,False,40
RT-001097,mobile,Urals,0.478,37,annual,card,n/a,2,True,False,False,False,350
RT-001098,iptv,Far-East,0.445,20,monthly,auto,n/a,1,False,False,True,False,30
RT-001099,iptv,Saint-Petersburg,0.308,9,monthly,card,n/a,1,False,False,True,False,30
RT-001100,mobile,Volga,0.034,14,monthly,auto,n/a,2,True,False,False,False,30
RT-001101,mobile,North-West,0.17,20,monthly,auto,n/a,4,True,True,False,False,30
RT-001102,mobile,Volga,0.277,32,monthly,auto,n/a,2,True,False,False,False,30
RT-001103,broadband,North-Caucasus,0.303,13,monthly,auto,fiber,4,True,True,False,False,30
RT-001104,iptv,Southern,0.447,16,monthly,card,n/a,1,False,False,True,False,30
RT-001105,mobile,Volga,0.902,11,monthly,card,n/a,3,True,False,False,False,30
RT-001106,broadband,North-Caucasus,0.132,39,annual,card,xdsl,3,False,True,False,False,290
RT-001107,mobile,Southern,0.515,30,two_year,card,n/a,1,True,False,False,False,560
RT-001108,mobile,Volga,0.529,3,two_year,auto,n/a,2,True,True,False,False,640
RT-001109,fixed_voice,Southern,0.792,13,monthly,auto,fiber,1,False,False,False,False,30
RT-001110,mobile,Far-East,0.296,11,annual,auto,n/a,4,True,False,False,True,35
RT-001111,mobile,Volga,0.843,51,monthly,card,n/a,2,True,False,False,False,30
RT-001112,mobile,Urals,0.184,17,monthly,card,n/a,1,True,False,False,False,30
RT-001113,broadband,Saint-Petersburg,0.373,13,two_year,card,xdsl,2,False,True,False,False,340
RT-001114,fixed_voice,Moscow,0.504,27,monthly,card,xdsl,2,False,False,False,False,30
RT-001115,fixed_voice,Moscow,0.764,57,annual,auto,fiber,3,False,True,True,False,115
RT-001116,mobile,Volga,0.222,56,monthly,card,n/a,1,True,False,False,False,30
RT-001117,mobile,Siberia,0.744,22,annual,invoice,n/a,4,True,False,False,False,70
RT-001118,broadband,Central,0.719,43,annual,auto,fiber,3,True,True,False,False,170
RT-001119,mobile,North-Caucasus,0.479,19,annual,auto,n/a,2,True,False,False,False,160
RT-001120,iptv,Saint-Petersburg,0.665,10,monthly,invoice,n/a,2,False,False,True,False,30
RT-001121,broadband,Urals,0.693,34,annual,card,xdsl,4,True,True,False,False,75
RT-001122,mobile,Central,0.767,13,monthly,card,n/a,3,True,False,True,False,30
RT-001123,iptv,Moscow,0.231,26,monthly,card,n/a,1,False,False,True,False,30
RT-001124,mobile,Siberia,0.479,28,annual,auto,n/a,4,True,True,False,False,255
RT-001125,mobile,Southern,0.428,19,monthly,auto,n/a,4,True,True,False,False,30
RT-001126,broadband,Urals,0.151,18,monthly,card,copper,3,False,True,False,False,30
RT-001127,mobile,North-Caucasus,0.673,21,two_year,auto,n/a,4,True,False,False,False,100
RT-001128,broadband,Southern,0.475,21,monthly,invoice,copper,4,False,True,False,False,30
RT-001129,broadband,Far-East,0.262,27,monthly,invoice,xdsl,2,False,True,False,False,30
RT-001130,fixed_voice,Volga,0.384,75,monthly,card,fiber,2,False,True,False,False,30
RT-001131,fixed_voice,North-West,0.763,27,monthly,card,fiber,1,False,False,False,False,30
RT-001132,mobile,North-West,0.45,25,two_year,auto,n/a,4,True,False,True,True,710
RT-001133,mobile,North-West,0.436,28,annual,card,n/a,2,True,True,False,False,255
RT-001134,broadband,Far-East,0.681,16,monthly,auto,xdsl,2,False,True,False,False,30
RT-001135,fixed_voice,Southern,0.647,17,two_year,auto,copper,2,False,False,False,False,220
RT-001136,mobile,North-Caucasus,0.37,9,two_year,auto,n/a,4,True,True,False,False,460
RT-001137,mobile,Central,0.315,20,monthly,card,n/a,1,True,False,False,False,30
RT-001138,mobile,Siberia,0.602,48,two_year,invoice,n/a,2,True,False,False,False,20
RT-001139,mobile,Saint-Petersburg,0.332,5,two_year,auto,n/a,2,True,False,False,False,580
RT-001140,broadband,Central,0.705,52,monthly,card,xdsl,3,True,True,True,False,30
RT-001141,mobile,Moscow,0.691,12,two_year,card,n/a,1,True,False,False,False,370
RT-001142,broadband,North-Caucasus,0.898,33,annual,invoice,xdsl,4,True,True,True,False,105
RT-001143,iptv,Central,0.439,33,monthly,auto,n/a,1,False,False,True,False,30
RT-001144,iptv,Far-East,0.242,21,monthly,auto,n/a,1,False,False,True,False,30
RT-001145,mobile,Volga,0.642,18,annual,auto,n/a,4,True,False,False,True,190
RT-001146,mobile,Saint-Petersburg,0.127,14,annual,card,n/a,3,True,False,True,False,310
RT-001147,broadband,North-West,0.28,35,monthly,card,fiber,1,False,True,False,False,30
RT-001148,iptv,North-West,0.84,29,annual,auto,n/a,3,True,False,True,False,225
RT-001149,mobile,Southern,0.747,15,monthly,card,n/a,2,True,False,False,False,30
RT-001150,iptv,North-West,0.092,37,monthly,card,n/a,2,False,False,True,False,30
RT-001151,mobile,Urals,0.44,75,monthly,auto,n/a,3,True,True,True,False,30
RT-001152,iptv,Siberia,0.743,14,annual,auto,n/a,2,False,True,True,False,310
RT-001153,mobile,Saint-Petersburg,0.224,56,two_year,card,n/a,4,True,True,True,False,510
RT-001154,mobile,Southern,0.274,61,monthly,auto,n/a,3,True,False,True,False,30
RT-001155,mobile,Southern,0.325,8,two_year,card,n/a,4,True,False,False,True,490
RT-001156,mobile,Central,0.657,36,monthly,card,n/a,2,True,True,False,False,30
RT-001157,mobile,Siberia,0.922,14,monthly,auto,n/a,3,True,True,True,False,30
RT-001158,mobile,Central,0.199,51,annual,auto,n/a,1,True,False,False,False,295
RT-001159,mobile,Far-East,0.548,120,annual,auto,n/a,2,True,False,False,False,50
RT-001160,broadband,Volga,0.235,11,monthly,card,xdsl,4,True,True,False,False,30
RT-001161,mobile,North-West,0.641,45,annual,auto,n/a,4,True,False,False,False,110
RT-001162,broadband,Urals,0.598,38,monthly,auto,fiber,3,True,True,True,False,30
RT-001163,iptv,Urals,0.661,9,monthly,auto,n/a,2,False,False,True,False,30
RT-001164,mobile,Southern,0.526,15,two_year,card,n/a,2,True,False,False,False,280
RT-001165,mobile,Urals,0.157,6,monthly,invoice,n/a,3,True,False,False,False,30
RT-001166,iptv,Central,0.398,1,two_year,invoice,n/a,2,False,True,True,False,700
RT-001167,iptv,Far-East,0.314,13,monthly,auto,n/a,2,False,False,True,False,30
RT-001168,mobile,Urals,0.74,16,monthly,auto,n/a,2,True,True,False,False,30
RT-001169,iptv,Central,0.124,26,annual,auto,n/a,2,False,True,True,False,315
RT-001170,mobile,North-Caucasus,0.871,6,annual,invoice,n/a,4,True,True,False,False,185
RT-001171,mobile,Far-East,0.462,55,monthly,invoice,n/a,3,True,True,True,False,30
RT-001172,broadband,Saint-Petersburg,0.433,15,monthly,auto,fiber,4,True,True,False,False,30
RT-001173,mobile,Siberia,0.487,28,monthly,auto,n/a,2,True,True,False,False,30
RT-001174,broadband,Southern,0.347,15,annual,invoice,xdsl,4,False,True,False,False,280
RT-001175,mobile,Siberia,0.737,11,monthly,auto,n/a,1,True,False,False,False,30
RT-001176,broadband,North-West,0.828,22,monthly,auto,copper,2,False,True,False,False,30
RT-001177,mobile,Central,0.486,42,monthly,auto,n/a,2,True,False,False,False,30
RT-001178,mobile,Central,0.56,38,monthly,auto,n/a,1,True,False,False,False,30
RT-001179,mobile,Moscow,0.293,21,monthly,auto,n/a,1,True,False,False,False,30
RT-001180,mobile,Far-East,0.071,37,monthly,card,n/a,3,True,True,False,False,30
RT-001181,broadband,North-West,0.147,24,annual,card,xdsl,3,False,True,False,False,10
RT-001182,mobile,North-Caucasus,0.359,47,annual,auto,n/a,3,True,False,True,False,50
RT-001183,mobile,Central,0.355,22,monthly,card,n/a,1,True,False,False,False,30
RT-001184,mobile,North-West,0.551,17,two_year,invoice,n/a,2,True,True,False,False,220
RT-001185,mobile,Far-East,0.213,21,monthly,auto,n/a,4,True,False,False,False,30
RT-001186,iptv,North-West,0.797,2,monthly,card,n/a,1,False,False,True,False,30
RT-001187,mobile,Siberia,0.254,24,two_year,invoice,n/a,2,True,True,False,False,10
RT-001188,fixed_voice,Moscow,0.675,44,annual,card,xdsl,2,False,True,False,False,140
RT-001189,mobile,North-Caucasus,0.511,45,annual,auto,n/a,4,True,True,False,False,110
RT-001190,broadband,Urals,0.608,82,monthly,card,fiber,2,False,True,False,False,30
RT-001191,mobile,Siberia,0.077,22,two_year,card,n/a,1,True,False,False,False,70
RT-001192,mobile,Moscow,0.589,17,monthly,auto,n/a,1,True,False,False,False,30
RT-001193,iptv,North-Caucasus,0.622,34,annual,auto,n/a,2,False,False,True,False,75
RT-001194,fixed_voice,Volga,0.611,28,monthly,invoice,fiber,1,False,False,False,False,30
RT-001195,iptv,Central,0.6,22,monthly,invoice,n/a,1,False,False,True,False,30
RT-001196,mobile,Saint-Petersburg,0.545,12,annual,invoice,n/a,4,True,False,False,False,5
RT-001197,mobile,Moscow,0.86,35,two_year,card,n/a,2,True,False,False,False,410
RT-001198,broadband,Urals,0.306,40,annual,auto,xdsl,4,False,True,False,True,260
RT-001199,mobile,Central,0.128,39,annual,auto,n/a,4,True,False,True,False,290
RT-001200,broadband,North-Caucasus,0.817,9,monthly,card,xdsl,3,True,True,True,False,30
RT-001201,broadband,Central,0.202,23,monthly,auto,xdsl,4,True,True,True,True,30
RT-001202,broadband,Moscow,0.639,29,monthly,card,xdsl,4,False,True,True,False,30
RT-001203,iptv,Far-East,0.862,42,two_year,auto,n/a,2,False,False,True,False,200
RT-001204,broadband,Siberia,0.273,37,monthly,auto,fiber,4,True,True,False,False,30
RT-001205,mobile,Southern,0.462,22,monthly,invoice,n/a,3,True,True,False,False,30
RT-001206,mobile,Far-East,0.783,42,two_year,invoice,n/a,4,True,True,False,True,200
RT-001207,broadband,Siberia,0.796,29,monthly,auto,fiber,4,True,True,False,False,30
RT-001208,mobile,Saint-Petersburg,0.325,8,annual,auto,n/a,4,True,True,False,True,125
RT-001209,mobile,Volga,0.431,48,monthly,auto,n/a,3,True,True,False,False,30
RT-001210,mobile,North-Caucasus,0.503,17,annual,card,n/a,4,True,True,False,False,220
RT-001211,broadband,Urals,0.841,27,annual,auto,fiber,1,False,True,False,False,285
RT-001212,iptv,Urals,0.294,6,two_year,auto,n/a,1,False,False,True,False,550
RT-001213,broadband,Saint-Petersburg,0.664,28,monthly,card,xdsl,4,True,True,True,False,30
RT-001214,mobile,Southern,0.484,19,annual,card,n/a,2,True,True,False,False,160
RT-001215,mobile,Saint-Petersburg,0.503,22,two_year,auto,n/a,2,True,True,False,False,70
RT-001216,mobile,Urals,0.31,53,annual,auto,n/a,4,True,False,False,False,235
RT-001217,mobile,Central,0.678,38,monthly,card,n/a,1,True,False,False,False,30
RT-001218,broadband,Central,0.54,7,monthly,auto,xdsl,1,False,True,False,False,30
RT-001219,broadband,Southern,0.625,27,monthly,card,fiber,3,True,True,False,False,30
RT-001220,mobile,Moscow,0.246,17,monthly,auto,n/a,1,True,False,False,False,30
RT-001221,mobile,Urals,0.231,30,monthly,invoice,n/a,3,True,True,False,False,30
RT-001222,mobile,Volga,0.45,11,monthly,auto,n/a,1,True,False,False,False,30
RT-001223,iptv,Southern,0.757,16,monthly,invoice,n/a,2,False,True,True,False,30
RT-001224,broadband,Siberia,0.879,16,monthly,card,xdsl,1,False,True,False,False,30
RT-001225,mobile,Siberia,0.446,103,annual,auto,n/a,4,True,False,False,True,195
RT-001226,iptv,North-Caucasus,0.023,51,monthly,auto,n/a,1,False,False,True,False,30
RT-001227,mobile,Saint-Petersburg,0.386,13,annual,card,n/a,4,True,True,True,False,340
RT-001228,mobile,Volga,0.94,30,monthly,card,n/a,1,True,False,False,False,30
RT-001229,fixed_voice,Moscow,0.442,67,monthly,auto,fiber,1,False,False,False,False,30
RT-001230,mobile,Central,0.5,31,annual,invoice,n/a,4,True,False,True,False,165
RT-001231,mobile,Southern,0.366,24,monthly,auto,n/a,4,True,False,False,False,30
RT-001232,broadband,Saint-Petersburg,0.245,23,annual,invoice,xdsl,4,False,True,False,True,40
RT-001233,mobile,Volga,0.07,35,monthly,auto,n/a,4,True,False,False,True,30
RT-001234,broadband,North-Caucasus,0.185,36,monthly,card,fiber,1,False,True,False,False,30
RT-001235,mobile,Moscow,0.786,12,monthly,auto,n/a,4,True,False,False,False,30
RT-001236,mobile,Central,0.889,33,monthly,auto,n/a,2,True,False,False,False,30
RT-001237,mobile,Central,0.412,38,annual,invoice,n/a,3,True,True,False,False,320
RT-001238,mobile,North-Caucasus,0.292,29,annual,card,n/a,3,True,False,False,False,225
RT-001239,mobile,Siberia,0.57,22,annual,auto,n/a,4,True,False,False,False,70
RT-001240,mobile,Saint-Petersburg,0.281,65,annual,invoice,n/a,2,True,False,False,False,240
RT-001241,iptv,Siberia,0.752,30,two_year,auto,n/a,1,False,False,True,False,560
RT-001242,mobile,Moscow,0.636,42,two_year,auto,n/a,4,True,True,True,True,200
RT-001243,mobile,Siberia,0.057,47,annual,invoice,n/a,3,True,False,True,False,50
RT-001244,mobile,Central,0.726,22,two_year,auto,n/a,4,True,False,False,True,70
RT-001245,mobile,Siberia,0.437,24,monthly,card,n/a,3,True,True,False,False,30
RT-001246,mobile,Volga,0.506,14,monthly,auto,n/a,4,True,False,False,True,30
RT-001247,broadband,Siberia,0.202,69,annual,auto,fiber,3,False,True,True,False,120
RT-001248,mobile,North-West,0.274,41,monthly,card,n/a,3,True,False,False,False,30
RT-001249,iptv,Southern,0.676,32,annual,auto,n/a,2,False,False,True,False,135
RT-001250,fixed_voice,North-Caucasus,0.468,47,annual,auto,xdsl,3,True,True,True,False,50
RT-001251,mobile,Far-East,0.887,43,monthly,invoice,n/a,4,True,False,False,False,30
RT-001252,mobile,Southern,0.567,36,two_year,auto,n/a,2,True,False,False,False,380
RT-001253,mobile,North-Caucasus,0.176,15,monthly,auto,n/a,2,True,False,False,False,30
RT-001254,broadband,Saint-Petersburg,0.81,16,annual,auto,fiber,2,False,True,False,False,250
RT-001255,mobile,Siberia,0.74,46,two_year,auto,n/a,3,True,True,True,False,80
RT-001256,iptv,Urals,0.545,48,monthly,auto,n/a,3,True,False,True,False,30
RT-001257,broadband,Central,0.474,11,monthly,card,fiber,1,False,True,False,False,30
RT-001258,iptv,North-West,0.503,42,monthly,card,n/a,2,False,True,True,False,30
RT-001259,mobile,Volga,0.342,76,monthly,auto,n/a,2,True,False,False,False,30
RT-001260,fixed_voice,Urals,0.554,35,annual,invoice,xdsl,1,False,False,False,False,45
RT-001261,mobile,Urals,0.295,9,monthly,invoice,n/a,2,True,False,False,False,30
RT-001262,mobile,Siberia,0.637,41,annual,card,n/a,2,True,True,False,False,230
RT-001263,mobile,Urals,0.585,68,monthly,auto,n/a,2,True,True,False,False,30
RT-001264,fixed_voice,North-Caucasus,0.391,15,annual,auto,fiber,3,True,True,False,False,280
RT-001265,broadband,Far-East,0.334,5,annual,card,xdsl,2,False,True,False,False,215
RT-001266,iptv,Southern,0.693,4,monthly,auto,n/a,1,False,False,True,False,30
RT-001267,mobile,Moscow,0.697,66,two_year,auto,n/a,3,True,True,False,False,210
RT-001268,fixed_voice,North-West,0.372,67,monthly,auto,fiber,4,True,False,False,True,30
RT-001269,mobile,Saint-Petersburg,0.393,19,monthly,card,n/a,2,True,False,False,False,30
RT-001270,mobile,Volga,0.868,64,monthly,invoice,n/a,2,True,False,False,False,30
RT-001271,fixed_voice,North-Caucasus,0.529,32,annual,auto,xdsl,2,False,True,False,False,135
RT-001272,mobile,Volga,0.454,82,annual,auto,n/a,4,True,False,False,False,95
RT-001273,mobile,Far-East,0.347,51,annual,card,n/a,2,True,False,False,False,295
RT-001274,broadband,Volga,0.709,42,monthly,auto,fiber,1,False,True,False,False,30
RT-001275,mobile,Southern,0.686,52,two_year,card,n/a,4,True,True,False,False,630
RT-001276,mobile,Moscow,0.712,78,monthly,auto,n/a,3,True,False,False,False,30
RT-001277,mobile,Urals,0.658,60,monthly,invoice,n/a,1,True,False,False,False,30
RT-001278,mobile,Central,0.837,48,two_year,auto,n/a,4,True,False,False,True,20
RT-001279,iptv,Volga,0.54,8,monthly,card,n/a,3,True,True,True,False,30
RT-001280,broadband,North-Caucasus,0.248,39,two_year,invoice,fiber,2,False,True,False,False,290
RT-001281,mobile,Central,0.202,15,monthly,card,n/a,4,True,False,False,False,30
RT-001282,mobile,North-Caucasus,0.349,15,monthly,auto,n/a,1,True,False,False,False,30
RT-001283,mobile,Far-East,0.739,40,two_year,auto,n/a,2,True,False,False,False,260
RT-001284,broadband,Moscow,0.579,27,monthly,auto,fiber,2,False,True,False,False,30
RT-001285,fixed_voice,North-West,0.903,33,two_year,invoice,fiber,1,False,False,False,False,470
RT-001286,fixed_voice,North-Caucasus,0.696,49,monthly,auto,fiber,3,True,False,False,False,30
RT-001287,mobile,Volga,0.719,61,monthly,invoice,n/a,3,True,True,False,False,30
RT-001288,mobile,Siberia,0.644,44,annual,invoice,n/a,3,True,False,False,False,140
RT-001289,mobile,North-Caucasus,0.77,43,monthly,card,n/a,1,True,False,False,False,30
RT-001290,broadband,Moscow,0.171,17,monthly,auto,fiber,3,False,True,True,False,30
RT-001291,mobile,Siberia,0.957,36,monthly,auto,n/a,3,True,False,True,False,30
RT-001292,broadband,North-Caucasus,0.24,28,monthly,card,xdsl,1,False,True,False,False,30
RT-001293,broadband,Southern,0.72,16,annual,auto,fiber,3,True,True,False,False,250
RT-001294,mobile,North-Caucasus,0.571,49,monthly,auto,n/a,2,True,False,False,False,30
RT-001295,mobile,Urals,0.74,7,annual,invoice,n/a,3,True,True,False,False,155
RT-001296,mobile,Urals,0.311,62,monthly,invoice,n/a,4,True,True,False,True,30
RT-001297,mobile,Saint-Petersburg,0.362,15,monthly,card,n/a,2,True,True,False,False,30
RT-001298,mobile,Siberia,0.41,31,annual,card,n/a,4,True,False,True,False,165
RT-001299,broadband,Far-East,0.415,63,monthly,card,xdsl,2,False,True,False,False,30
