customer_id,business_line,region,competition_index,tenure_months,contract_type,payment_method,tech_type,n_products,has_mobile,has_broadband,has_iptv,has_pbx,days_to_contract_end,churn_flag,churn_month,usage_mean_6m,usage_last3m,usage_prior3m,tickets_6m,unresolved_6m,tickets_12m,bill_mean_6m,bill_std_6m,bill_last,bill_first,late_payments_6m,outage_mean_6m,promo_months,usage_decline_3m,bill_increase_pct
RT-000598,broadband,Far-East,0.469,33,two_year,invoice,fiber,4,False,True,True,False,470,0,,49.62,51.82333333333333,48.086666666666666,2,0,3,393.2583333333333,95.67994689711786,377.14,357.99,1,1.7011111111111112,6,0.0,0.05349311433280253
RT-000599,fixed_voice,Far-East,0.718,49,annual,invoice,fiber,3,False,True,False,False,355,0,,51.54555555555555,27.99,53.449999999999996,0,0,5,283.50611111111107,65.40891431771531,304.4,190.08,0,2.453888888888889,2,0.476333021515435,0.6014309764309762
RT-000600,broadband,Saint-Petersburg,0.701,24,monthly,card,fiber,2,False,True,False,False,30,0,,39.400555555555556,32.343333333333334,51.43333333333334,1,0,7,437.26166666666666,134.33935384382517,344.56,274.44,1,2.064375,1,0.37116007777057686,0.2555021133945489
RT-000601,mobile,Siberia,0.833,43,annual,auto,n/a,1,True,False,False,False,170,0,,54.446666666666665,68.89666666666666,81.16333333333334,3,0,5,368.2944444444445,87.25937079104841,284.88,435.25,1,2.1723529411764706,2,0.1511355702492917,-0.34547960941987366
RT-000602,broadband,North-Caucasus,0.977,39,monthly,invoice,fiber,2,False,True,False,False,30,1,24.0,36.907222222222224,57.23666666666667,29.093333333333334,1,0,2,307.31388888888887,41.12754095692325,293.96,289.18,0,1.818,4,0.0,0.016529497198976322
RT-000603,iptv,Siberia,0.706,61,two_year,invoice,n/a,1,False,False,True,False,360,0,,34.19166666666667,22.96666666666667,20.866666666666667,0,0,2,326.48555555555555,82.88528445438892,336.21,359.99,1,1.433125,1,0.0,-0.06605739048306905
RT-000604,broadband,Siberia,0.728,28,two_year,invoice,fiber,3,True,True,False,False,620,0,,38.91166666666666,29.96666666666667,37.336666666666666,1,0,2,328.9761111111111,120.29622521772653,329.58,493.65,2,1.5411764705882351,3,0.1973930899026872,-0.3323609845031905
RT-000605,fixed_voice,Siberia,0.671,3,two_year,auto,fiber,2,False,True,False,False,640,0,,47.525555555555556,51.71333333333334,56.916666666666664,0,0,4,239.31666666666666,77.69477823319842,241.54,318.27,1,1.756875,4,0.09142020497803795,-0.24108461369277656
RT-000606,broadband,Southern,0.401,45,annual,card,fiber,3,True,True,True,False,110,0,,48.10111111111111,39.306666666666665,48.50666666666666,2,0,2,464.0111111111112,99.18325089205504,437.21,448.49,1,2.37,4,0.18966465090709175,-0.025151062454012416
RT-000607,iptv,Urals,0.401,40,monthly,auto,n/a,4,False,True,True,False,30,0,,43.19888888888889,37.42333333333334,47.026666666666664,1,0,5,287.1138888888889,65.09941891300151,176.91,315.99,1,1.9400000000000002,2,0.20421037709101203,-0.44014051077565747
RT-000608,mobile,Southern,0.894,8,annual,card,n/a,3,True,False,False,False,125,1,22.0,48.90555555555555,23.55,45.6,6,1,8,450.3833333333333,118.21600961549903,434.41,536.52,0,1.7321428571428572,4,0.48355263157894735,-0.19031909341683434
RT-000609,broadband,North-Caucasus,0.458,24,monthly,card,fiber,3,True,True,False,False,30,0,,46.861666666666665,66.06666666666666,37.61,1,0,4,441.75722222222225,88.81822877325521,534.02,487.3,2,0.885,3,0.0,0.09587523086394412
RT-000610,mobile,North-West,0.779,41,annual,auto,n/a,3,True,True,False,False,230,0,,59.458333333333336,56.06,54.346666666666664,1,0,1,585.6216666666667,131.0619013717429,394.37,659.68,0,1.260625,3,0.0,-0.4021798447732233
RT-000611,broadband,Siberia,0.325,16,annual,card,fiber,4,False,True,False,False,250,0,,48.46722222222222,50.70333333333334,44.47666666666667,1,0,1,402.7655555555555,80.65801796125359,446.62,486.6,0,1.301111111111111,1,0.0,-0.08216193999177973
RT-000612,broadband,Moscow,0.474,18,monthly,auto,xdsl,2,False,True,False,False,30,1,24.0,41.27166666666667,41.75333333333333,37.35666666666666,2,0,4,412.0477777777778,107.71255230558323,532.15,486.54,0,2.355625,3,0.0,0.0937435770954083
RT-000613,fixed_voice,Volga,0.669,30,monthly,auto,copper,1,False,False,False,False,30,0,,55.82833333333333,53.723333333333336,43.04666666666666,2,0,7,221.66666666666666,64.76805703249639,58.97,331.45,0,0.8494444444444444,2,0.0,-0.5
RT-000614,fixed_voice,North-Caucasus,0.918,28,monthly,auto,xdsl,4,True,False,True,False,30,0,,60.46888888888889,42.21666666666667,58.73333333333333,0,0,3,254.35666666666668,43.84928411784005,222.37,330.05,1,1.9123529411764704,2,0.28121452894438126,-0.3262535979397061
RT-000615,mobile,Central,0.135,20,monthly,card,n/a,4,True,False,True,False,30,0,,52.056666666666665,50.41,54.43,1,1,2,529.88,100.4179913573026,416.38,390.48,1,1.4588235294117649,3,0.073856329230204,0.0663286211841835
RT-000616,broadband,Siberia,0.581,34,monthly,auto,xdsl,2,False,True,False,False,30,0,,48.352222222222224,41.516666666666666,34.14666666666667,0,0,0,398.42611111111114,52.255225028799344,321.11,442.32,0,2.2155555555555555,3,0.0,-0.2740323747513112
RT-000617,broadband,Southern,0.595,57,two_year,invoice,xdsl,2,False,True,False,False,480,0,,32.255,35.18333333333333,33.64666666666667,0,0,2,323.26666666666665,69.51255019990361,339.39,359.35,1,1.8599999999999999,1,0.0,-0.05554473354668161
RT-000618,mobile,Saint-Petersburg,0.799,52,monthly,card,n/a,3,True,False,True,False,30,0,,62.521666666666675,45.68333333333334,62.09666666666667,2,0,2,668.9083333333333,195.44336270764123,549.44,425.36,0,1.7023529411764706,5,0.2643190724139782,0.29170584916306197
RT-000619,mobile,Saint-Petersburg,0.183,34,monthly,card,n/a,3,True,False,True,False,30,0,,49.025555555555556,57.35,54.22,2,0,2,510.78944444444437,126.2737589279374,639.41,617.29,0,1.7811764705882354,0,0.0,0.03583404882632151
RT-000620,mobile,Saint-Petersburg,0.317,18,two_year,card,n/a,3,True,False,False,False,190,0,,50.44388888888889,32.88,54.39000000000001,2,0,4,525.1111111111111,104.61177871421378,413.98,793.85,1,1.5255555555555556,0,0.3954771097628241,-0.47851609246079235
RT-000621,broadband,Volga,0.815,14,annual,invoice,copper,4,False,True,True,True,310,0,,42.39666666666667,71.14999999999999,33.73,0,0,1,482.9938888888889,72.55585792533255,434.42,428.6,0,2.918235294117647,4,0.0,0.013579094727018182
RT-000622,mobile,North-West,0.601,33,annual,card,n/a,1,True,False,False,False,105,0,,92.76833333333333,56.78333333333333,47.76,0,0,0,689.2672222222222,179.072901415155,620.33,823.32,3,3.086875,2,0.0,-0.24655055142593402
RT-000623,fixed_voice,Far-East,0.853,27,monthly,invoice,fiber,2,False,True,False,False,30,0,,51.37611111111111,41.88,51.93666666666667,1,0,2,242.5411111111111,62.84215116781644,229.88,207.37,0,1.4026666666666665,3,0.19363327129195812,0.1085499348989728
RT-000624,mobile,Siberia,0.64,11,monthly,card,n/a,2,True,False,False,False,30,0,,52.525000000000006,54.653333333333336,55.76666666666666,0,0,2,619.1411111111111,142.2949864723399,509.53,599.63,1,1.892777777777778,1,0.019964136282127724,-0.1502593265847273
RT-000625,fixed_voice,Saint-Petersburg,0.463,42,monthly,card,fiber,1,False,False,False,False,30,0,,62.08111111111111,56.64666666666667,58.42666666666667,5,1,7,301.35,80.51751143110936,332.96,429.19,0,1.3035294117647058,2,0.03046554084892745,-0.22421305249423337
RT-000626,mobile,Southern,0.115,29,monthly,auto,n/a,2,True,False,False,False,30,0,,43.14666666666667,42.74,34.49,1,0,3,441.79055555555556,119.04057140676731,338.82,503.8,0,1.3355555555555556,1,0.0,-0.3274712187375943
RT-000627,broadband,Siberia,0.463,22,two_year,auto,copper,2,False,True,False,False,70,0,,69.0638888888889,100.86333333333334,46.21333333333333,1,0,2,465.08111111111117,106.98227175229101,447.18,582.8,0,1.455625,2,0.0,-0.23270418668496903
RT-000628,mobile,Urals,0.388,60,monthly,card,n/a,3,True,False,False,False,30,0,,51.635000000000005,64.86333333333333,43.81333333333333,2,0,6,527.9822222222223,82.63182669532688,500.4,511.4,0,1.1753333333333333,3,0.0,-0.021509581540868204
RT-000629,broadband,Moscow,0.837,28,monthly,invoice,xdsl,2,False,True,False,False,30,0,,44.513333333333335,45.53,39.89333333333334,0,0,3,466.20666666666665,113.76264816558665,457.11,402.97,1,1.785294117647059,3,0.0,0.13435243318361165
RT-000630,iptv,Moscow,0.11,21,monthly,card,n/a,1,False,False,True,False,30,0,,57.962777777777774,56.946666666666665,54.199999999999996,1,0,4,340.875,65.91088513600592,446.85,300.45,0,1.2947058823529414,0,0.0,0.48726909635546695
RT-000631,fixed_voice,Southern,0.57,24,two_year,auto,xdsl,1,False,False,False,False,10,1,23.0,40.559444444444445,27.786666666666665,45.77333333333333,1,0,2,173.23222222222222,44.6540659574909,124.26,226.73,2,1.65875,1,0.39295077191960387,-0.45194725003307895
RT-000632,iptv,North-Caucasus,0.608,23,two_year,auto,n/a,1,False,False,True,False,40,1,22.0,58.21444444444445,59.723333333333336,38.196666666666665,1,0,3,338.47277777777776,91.38199621920359,275.55,475.73,0,1.6492857142857142,5,0.0,-0.4207848989973304
RT-000633,mobile,Moscow,0.863,24,monthly,auto,n/a,1,True,False,False,False,30,1,20.0,53.641666666666666,41.39666666666667,52.160000000000004,1,0,4,499.875,104.58469994107503,628.98,316.12,1,1.6741176470588235,2,0.20635224948875258,0.9896874604580539
RT-000634,mobile,Saint-Petersburg,0.682,59,monthly,card,n/a,1,True,False,False,False,30,0,,49.824444444444445,61.406666666666666,36.406666666666666,0,0,5,429.80111111111114,73.68612159925279,457.66,542.35,1,1.2641176470588233,1,0.0,-0.15615377523739282
RT-000635,mobile,Saint-Petersburg,0.487,20,annual,card,n/a,4,True,True,False,False,130,0,,73.62277777777778,60.35666666666666,55.806666666666665,0,0,2,624.2516666666667,105.26173927825036,602.88,717.45,0,1.957857142857143,2,0.0,-0.15969057077148238
RT-000636,mobile,North-West,0.586,68,two_year,auto,n/a,2,True,False,False,False,150,0,,54.285555555555554,52.81333333333333,62.03666666666666,4,0,7,585.5972222222222,119.67163793950587,695.73,537.74,1,1.9911764705882353,2,0.14867551448068342,0.2938036969539183
RT-000637,broadband,Far-East,0.534,57,monthly,invoice,fiber,1,False,True,False,False,30,0,,46.967777777777776,39.47,33.38333333333333,0,0,4,389.6627777777778,99.35199289309735,256.02,379.68,1,2.016875,3,0.0,-0.32569532237673837
RT-000638,broadband,North-Caucasus,0.591,41,monthly,card,fiber,1,False,True,False,False,30,0,,42.21277777777778,28.166666666666668,35.73666666666667,1,0,5,398.1827777777778,108.2728974183266,437.71,531.3,2,2.525294117647059,2,0.21182725492025006,-0.17615283267457177
RT-000639,broadband,North-West,0.623,63,monthly,auto,xdsl,1,False,True,False,False,30,0,,32.48888888888889,45.49666666666667,28.26,3,0,6,360.55222222222227,75.6673974051266,407.96,481.37,0,2.066470588235294,2,0.0,-0.1525022332093816
RT-000640,iptv,Siberia,0.321,21,annual,card,n/a,4,False,False,True,True,100,0,,38.99166666666667,34.31666666666667,39.016666666666666,1,0,2,253.9433333333333,62.272063607065036,328.78,284.95,1,1.794375,2,0.1204613413071336,0.1538164590278996
RT-000641,broadband,Moscow,0.202,45,monthly,card,fiber,3,True,True,False,False,30,0,,44.873333333333335,49.50333333333333,45.026666666666664,0,0,0,448.6244444444444,105.30469472927665,281.54,447.25,0,1.738235294117647,2,0.0,-0.370508664058133
RT-000642,iptv,Southern,0.7,70,monthly,invoice,n/a,2,False,False,True,False,30,0,,53.095,29.066666666666666,44.17666666666667,0,0,1,340.35555555555555,67.3698661230517,267.78,378.4,0,1.6046666666666667,4,0.3420357654870596,-0.2923361522198732
RT-000643,mobile,Urals,0.498,42,monthly,card,n/a,2,True,True,False,False,30,0,,62.85444444444444,91.63999999999999,68.49666666666667,1,0,2,608.0,185.4932745887221,441.72,901.28,0,1.55875,4,0.0,-0.5
RT-000644,mobile,Far-East,0.659,1,monthly,card,n/a,4,True,True,False,False,30,1,22.0,57.16888888888889,44.583333333333336,45.23666666666667,2,0,6,542.1544444444445,110.01884246224381,583.21,638.64,3,2.2588235294117647,2,0.0144425613440425,-0.08679381185018156
RT-000645,broadband,Far-East,0.499,52,monthly,invoice,fiber,3,False,True,True,False,30,0,,41.74388888888889,40.54666666666667,51.01666666666667,1,0,3,418.51500000000004,96.9288368583152,454.66,345.67,3,1.7160000000000002,3,0.20522704998366556,0.3153007203402089
RT-000646,iptv,Moscow,0.586,105,annual,invoice,n/a,1,False,False,True,False,135,0,,43.86833333333333,40.71666666666667,50.79333333333333,2,0,2,272.9422222222222,54.14649329317377,300.97,295.09,1,1.8257142857142856,1,0.1983856149100931,0.01992612423328494
RT-000647,mobile,Volga,0.313,24,monthly,card,n/a,3,True,False,False,False,30,0,,61.507222222222225,61.01666666666666,68.85000000000001,1,0,2,647.5388888888889,135.57637608239122,625.57,442.94,0,2.1013333333333333,1,0.11377390462357806,0.4123131801146883
RT-000648,mobile,Moscow,0.324,42,monthly,auto,n/a,2,True,True,False,False,30,1,19.0,48.642222222222216,38.916666666666664,43.24666666666667,2,0,6,546.7472222222223,133.26153916731502,687.71,710.92,1,1.518888888888889,2,0.10012332357021747,-0.03264783660608778
RT-000649,broadband,Moscow,0.867,25,annual,invoice,fiber,1,False,True,False,False,345,0,,40.382222222222225,43.81,41.61,1,0,3,363.0783333333333,72.92791979272492,454.29,451.72,0,1.88875,1,0.0,0.005689365093420688
RT-000650,mobile,Saint-Petersburg,0.661,49,annual,auto,n/a,1,True,False,False,False,355,0,,44.64833333333333,56.20666666666667,37.589999999999996,3,0,4,479.4644444444445,140.23035381837323,223.99,638.75,2,1.2605555555555557,0,0.0,-0.5
RT-000651,mobile,North-Caucasus,0.794,40,monthly,card,n/a,3,True,True,False,False,30,1,24.0,41.583888888888886,25.38,43.99333333333333,1,0,2,529.8888888888889,128.0982296745417,351.25,454.35,2,3.388125,4,0.4230944082436733,-0.22691757455705958
RT-000652,iptv,Central,0.313,3,two_year,card,n/a,3,False,False,True,False,640,0,,69.59055555555555,60.54,58.22,3,0,7,427.0227777777778,76.11164313849642,461.05,503.43,1,2.33625,2,0.0,-0.08418250799515324
RT-000653,broadband,Siberia,0.26,13,monthly,card,copper,1,False,True,False,False,30,0,,50.84722222222222,39.806666666666665,61.77666666666667,0,0,0,393.315,75.02741712592959,346.51,457.82,0,2.2841176470588236,1,0.35563589273188373,-0.2431304879647023
RT-000654,mobile,Siberia,0.47,35,monthly,card,n/a,1,True,False,False,False,30,0,,43.92166666666667,46.56333333333333,48.88333333333333,1,0,3,491.3494444444445,93.19175774411546,393.16,522.93,2,1.47375,2,0.04745993862938971,-0.2481594094811924
RT-000655,iptv,Far-East,0.368,34,two_year,auto,n/a,3,True,False,True,False,440,0,,35.57055555555556,20.1,34.29,1,0,3,229.42055555555555,54.03154737223346,230.58,278.95,0,1.512142857142857,0,0.41382327209098857,-0.1734002509410288
RT-000656,mobile,Southern,0.497,16,monthly,card,n/a,4,True,True,False,True,30,0,,57.35055555555555,73.03,44.24333333333333,1,0,4,650.91,194.75443460933047,442.11,669.65,0,1.8705882352941177,2,0.0,-0.3397894422459493
RT-000657,iptv,North-Caucasus,0.807,56,two_year,invoice,n/a,2,False,True,True,False,510,0,,55.044999999999995,55.669999999999995,48.38666666666666,0,0,1,377.00166666666667,82.08038916388078,345.82,170.53,0,1.65,2,0.0,1.0
RT-000658,mobile,Volga,0.333,18,annual,card,n/a,2,True,True,False,False,190,0,,55.394444444444446,28.113333333333333,44.19333333333333,2,1,6,569.1105555555555,96.12188135978089,693.08,557.09,0,1.731764705882353,4,0.3638557851863025,0.24410777432730799
RT-000659,broadband,Siberia,0.466,74,monthly,card,xdsl,3,False,True,True,False,30,0,,63.603333333333325,60.20333333333334,34.60666666666666,1,0,6,449.50333333333333,99.76626419079865,398.86,401.89,0,1.842222222222222,3,0.0,-0.007539376446291206
RT-000660,mobile,Siberia,0.707,92,annual,card,n/a,2,True,True,False,False,160,0,,44.35666666666666,33.29333333333333,43.07666666666666,0,0,1,474.2850000000001,104.45342588642923,483.66,703.99,0,1.8527777777777779,5,0.22711444710980422,-0.3129731956419835
RT-000661,mobile,Southern,0.693,61,annual,auto,n/a,3,True,False,False,False,360,0,,38.50888888888889,31.28,30.326666666666668,0,0,3,447.22055555555556,113.62450753001266,324.57,394.08,1,1.6773333333333333,4,0.0,-0.17638550548112056
RT-000662,iptv,North-West,0.821,24,monthly,auto,n/a,1,False,False,True,False,30,0,,56.47833333333333,58.696666666666665,58.366666666666674,1,0,1,429.15277777777777,98.80550614602024,395.32,455.43,0,1.286,1,0.0,-0.1319851568847024
RT-000663,mobile,Saint-Petersburg,0.619,49,annual,auto,n/a,3,True,False,False,False,355,0,,51.06,69.53333333333333,57.446666666666665,2,0,3,620.4194444444445,158.05498665197362,387.04,634.24,1,2.2523529411764707,1,0.0,-0.389757820383451
RT-000664,mobile,Moscow,0.385,29,two_year,auto,n/a,2,True,True,False,False,590,0,,57.835,40.093333333333334,34.5,2,1,5,684.2199999999999,139.30436292310358,786.78,797.27,0,1.84625,1,0.0,-0.013157399626224503
RT-000665,mobile,Volga,0.529,43,two_year,auto,n/a,4,True,False,True,True,170,0,,63.15777777777779,72.22666666666667,50.080000000000005,1,0,2,527.1177777777779,104.50902328369747,611.32,326.92,1,1.6675,2,0.0,0.8699375994127004
RT-000666,broadband,North-West,0.338,9,monthly,auto,xdsl,4,True,True,True,False,30,0,,38.638888888888886,39.39666666666667,37.53666666666667,2,0,4,362.06888888888886,78.38248985800251,461.85,259.0,1,1.7141176470588235,3,0.0,0.7832046332046333
RT-000667,iptv,Central,0.506,14,annual,auto,n/a,3,False,True,True,False,310,0,,59.28222222222222,50.20666666666667,54.79333333333333,1,0,5,383.6327777777778,83.50271688468695,211.47,358.82,0,2.4805882352941175,3,0.08370848035040745,-0.41065158017947717
RT-000668,fixed_voice,Siberia,0.486,3,two_year,invoice,fiber,1,False,False,False,False,640,0,,36.52,29.566666666666666,19.906666666666666,3,1,4,190.62944444444443,37.79399461667114,147.23,257.65,0,1.2876470588235294,2,0.0,-0.42856588395109646
RT-000669,mobile,Saint-Petersburg,0.297,68,monthly,invoice,n/a,4,True,False,True,False,30,0,,48.13722222222222,39.86333333333334,42.910000000000004,1,0,5,616.8516666666667,122.82570871193145,752.63,579.27,1,1.7333333333333334,3,0.07100132059349025,0.2992732231947106
RT-000670,mobile,Volga,0.435,41,monthly,auto,n/a,2,True,True,False,False,30,1,24.0,78.71333333333332,76.25333333333333,87.61666666666667,0,0,1,697.6227777777777,151.9177214541808,825.86,769.45,0,1.7282352941176473,1,0.1296937416777631,0.07331210604977577
RT-000671,mobile,Volga,0.293,11,annual,invoice,n/a,1,True,False,False,False,35,0,,49.22888888888889,36.70666666666667,47.96333333333333,1,0,3,555.7633333333333,129.00479302541208,499.44,690.3,0,1.566,1,0.23469316839252194,-0.27648848326814424
RT-000672,broadband,North-Caucasus,0.482,83,monthly,auto,xdsl,2,False,True,False,False,30,0,,29.723333333333333,16.236666666666668,28.423333333333332,1,0,5,306.2894444444444,50.56238784293206,292.69,224.65,0,1.892,1,0.42875571713381017,0.30287113287335854
RT-000673,fixed_voice,Saint-Petersburg,0.81,68,two_year,card,xdsl,2,False,False,False,False,150,1,23.0,36.75888888888889,27.613333333333333,39.38333333333333,3,0,4,234.95555555555555,67.13839299818758,86.48,262.75,3,1.761875,3,0.2988573846804909,-0.5
RT-000674,broadband,Far-East,0.57,50,two_year,invoice,fiber,3,False,True,True,False,690,0,,50.09,33.53333333333333,34.65333333333333,0,0,0,465.5111111111112,116.46281163019573,380.55,455.83,0,2.674,2,0.032320123124278496,-0.16514928811179602
RT-000675,broadband,Urals,0.752,17,monthly,card,fiber,2,False,True,False,False,30,0,,56.900555555555556,67.51333333333334,61.70666666666667,0,0,4,467.495,111.49888104160243,348.4,375.68,0,1.658235294117647,2,0.0,-0.07261499148211252
